date;PM10;temp;HR;PP;VV;DV
15/03/2018 19:00;25.33;21.9;78;0;2.2;221
15/03/2018 20:00;31.66;21.6;83;0;2;218
15/03/2018 21:00;31.73;22.1;77;0;1.7;221
15/03/2018 22:00;30.93;22.2;78;0;1.3;227
15/03/2018 23:00;30.73;22.3;74;0;1.2;232
16/03/2018 00:00;21.4;20.9;84;0;2.8;204
16/03/2018 01:00;21.07;20.4;89;0;1.9;211
16/03/2018 02:00;23.23;20.4;92;0;1.2;193
16/03/2018 03:00;24.3;20.5;90;0;2;192
16/03/2018 04:00;22.7;20.3;91;0;1.7;195
16/03/2018 05:00;22.67;20.2;91;0;1;223
16/03/2018 06:00;18.51;20.4;90;0;1.5;206
16/03/2018 07:00;20.13;19.6;95;0;2.3;214
16/03/2018 08:00;35.2;20.7;90;0;1.4;219
16/03/2018 09:00;56.37;24.4;73;0;1.6;232
16/03/2018 10:00;63.13;25.7;66;0;2.5;201
16/03/2018 11:00;54.09;27.3;58;0;3.5;206
16/03/2018 12:00;47.59;27.8;55;0;2.5;197
16/03/2018 13:00;54.98;27.6;58;0;3.4;193
16/03/2018 14:00;60.27;27.4;61;0;3.2;192
16/03/2018 15:00;44.78;26.2;60;0.8;2;279
16/03/2018 16:00;29.29;24.5;71;0;1.9;191
16/03/2018 17:00;26.88;23.6;76;0;1.6;230
16/03/2018 18:00;26.79;22.8;80;0;1.6;214
16/03/2018 19:00;28.39;22.5;80;0;2.6;204
16/03/2018 20:00;36.66;22.3;83;0;2.3;208
16/03/2018 21:00;45.54;21.8;84;0;2.6;214
16/03/2018 22:00;29.47;22.3;82;0;2.6;209
16/03/2018 23:00;32.62;21.6;83;0;1.9;215
17/03/2018 00:00;26.83;21.9;82;0;2.2;209
17/03/2018 01:00;24.67;20.9;87;0;1.7;221
17/03/2018 02:00;27.39;21.5;84;0;1.5;218
17/03/2018 03:00;25.91;21.3;85;0;1.2;228
17/03/2018 04:00;26.31;21.2;85;0;1.7;209
17/03/2018 05:00;19.65;21.1;86;0;1.8;195
17/03/2018 06:00;18.57;20.2;91;0;1.9;191
17/03/2018 07:00;27.8;21.1;87;0;0.3;211
17/03/2018 08:00;71.24;23.4;78;0;1;219
17/03/2018 09:00;69.76;26.2;66;0;1.8;207
17/03/2018 10:00;63.67;25.5;67;0;2.4;197
17/03/2018 11:00;63.95;26.5;61;0;2.2;183
17/03/2018 12:00;90.9;28.6;58;0;2.7;215
17/03/2018 13:00;71.45;27.9;59;0;2.4;192
17/03/2018 14:00;48.75;27.6;58;0;4.4;201
17/03/2018 15:00;29.64;27.1;61;0;4.9;201
17/03/2018 16:00;25.6;23.7;74;0;3.7;203
17/03/2018 17:00;20;23.4;75;0;3.7;212
17/03/2018 18:00;29.88;22.9;78;0;3;220
17/03/2018 19:00;38.14;23.3;72;0;2.2;215
17/03/2018 20:00;34.46;23.4;67;0;1.8;222
17/03/2018 21:00;54.39;23.4;71;0;1.4;222
17/03/2018 22:00;38.99;22.5;79;0;2.6;208
17/03/2018 23:00;34.74;22.1;81;0;1.8;209
18/03/2018 00:00;30.89;21.4;85;0;2;196
18/03/2018 01:00;33.83;21.6;84;0;1.3;208
18/03/2018 02:00;34.35;21.8;83;0;1.7;206
18/03/2018 03:00;30.61;21.7;83;0;1.6;205
18/03/2018 04:00;19.47;21;88;0;2.7;200
18/03/2018 05:00;16.98;20.3;91;0;2.1;207
18/03/2018 06:00;23.64;20.3;90;0;0.7;238
18/03/2018 07:00;26.9;21.5;85;0;1.4;210
18/03/2018 08:00;43.12;22.2;82;0;1.3;187
18/03/2018 09:00;55.13;24.1;74;0;1.8;256
18/03/2018 10:00;41.58;25.1;71;0;3.5;198
18/03/2018 11:00;26.92;25.4;69;0;3.1;187
18/03/2018 12:00;18.85;25;67;0;3.9;191
18/03/2018 13:00;21.06;25.9;63;0;3.6;212
18/03/2018 14:00;28.19;27.3;58;0;2.7;216
18/03/2018 15:00;24.6;24.4;68;0;3.5;213
18/03/2018 16:00;46.9;24;68;0;3.3;213
18/03/2018 17:00;46.92;24.3;69;0;4.6;214
18/03/2018 18:00;24.45;22.5;78;0;3.9;210
18/03/2018 19:00;21.02;22.2;78;0;2.2;220
18/03/2018 20:00;17.37;21.8;79;0;1.4;234
18/03/2018 21:00;17.75;21.3;82;0;2.5;221
18/03/2018 22:00;17.01;21.3;83;0;1.9;228
18/03/2018 23:00;18;21.1;84;0;1.1;231
19/03/2018 00:00;22.99;21.7;81;0;0.7;46
19/03/2018 01:00;17.37;21.2;84;0;0.7;236
19/03/2018 02:00;19.8;20.8;86;0;1.2;225
19/03/2018 03:00;22.31;20.8;88;0;1.8;213
19/03/2018 04:00;24.62;20.9;87;0;0.8;227
19/03/2018 05:00;22.88;19.8;92;0;2.3;204
19/03/2018 06:00;28.99;19.6;93;0;2.2;210
19/03/2018 07:00;33.47;20.3;89;0;1.2;224
19/03/2018 08:00;32.77;20.3;88;0;1.9;202
19/03/2018 09:00;45.85;21.6;83;0;3.2;193
19/03/2018 10:00;51.79;24.6;69;0;1.7;208
19/03/2018 11:00;41.68;25.6;64;0;3.1;195
19/03/2018 12:00;25.9;25.9;64;0;4.4;202
19/03/2018 13:00;23.64;24.9;67;0;5.3;199
19/03/2018 14:00;30.52;23.6;71;0;3.8;200
19/03/2018 15:00;33.23;23.5;71;0;2.3;213
19/03/2018 16:00;28.04;24.3;70;0;2.9;213
19/03/2018 17:00;24.59;21.9;78;0;3.5;212
19/03/2018 18:00;22.67;21.7;78;0;4;213
19/03/2018 19:00;23.79;21.4;78;0;2.6;217
19/03/2018 20:00;21.62;21.3;79;0;3;212
19/03/2018 21:00;27.03;21.1;80;0;1.8;220
19/03/2018 22:00;25.43;21.4;81;0;2.7;210
19/03/2018 23:00;24.17;20.3;86;0;2.6;215
20/03/2018 00:00;22.69;20.1;87;0;2.3;208
20/03/2018 01:00;22.8;20;87;0;1.9;212
20/03/2018 02:00;24.06;19.9;87;0;1;204
20/03/2018 03:00;21.78;20.2;86;0;0.2;290
20/03/2018 04:00;22.94;20.2;86;0;1.2;194
20/03/2018 05:00;21.78;20.3;86;0;0.7;242
20/03/2018 06:00;24.71;19.8;88;0;1.2;187
20/03/2018 07:00;24.17;20;87;0;1.4;195
20/03/2018 08:00;38.87;20.6;84;0;1;171
20/03/2018 09:00;56.11;22.5;77;0;2.8;212
20/03/2018 10:00;56.88;24.6;67;0;2.1;186
20/03/2018 11:00;58.61;25.3;64;0;2.4;230
20/03/2018 12:00;37.01;26;60;0;2.8;189
20/03/2018 13:00;27.8;25.2;63;0;4.4;197
20/03/2018 14:00;28.07;25.9;62;0;3.9;194
20/03/2018 15:00;24.25;25;64;0;4.2;214
20/03/2018 16:00;22.34;23;72;0;3.6;202
20/03/2018 17:00;21.39;22.3;76;0;2.4;210
20/03/2018 18:00;20.91;22.4;75;0;2.8;204
20/03/2018 19:00;20.43;21;81;0;2.3;207
20/03/2018 20:00;20.78;20.6;82;0;3.6;210
20/03/2018 21:00;20.55;20.7;82;0;2.9;211
20/03/2018 22:00;21.57;20;87;0;2;212
20/03/2018 23:00;20.57;20.2;86;0;2.2;215
21/03/2018 00:00;25.21;20.3;86;0;1.5;229
21/03/2018 01:00;20.49;20.2;87;0;0.2;340
21/03/2018 02:00;17.7;19.8;89;0;2.1;188
21/03/2018 03:00;19.74;19.4;91;0;0.6;263
21/03/2018 04:00;15.65;19.5;90;0;0.8;267
21/03/2018 05:00;16.46;18.8;93;0;2.6;196
21/03/2018 06:00;29.45;18.9;93;0;1.1;271
21/03/2018 07:00;31.27;19.5;90;0;1;227
21/03/2018 08:00;32.48;19.8;88;0;1.9;258
21/03/2018 09:00;35.87;20;87;0;2;199
21/03/2018 10:00;47.06;21.7;80;0;2.3;192
21/03/2018 11:00;48.62;23.3;72;0;2.8;187
21/03/2018 12:00;25.3;24;70;0;3.4;195
21/03/2018 13:00;17.26;23.8;73;0;4.2;193
21/03/2018 14:00;25.13;23.2;73;0;4.5;201
21/03/2018 15:00;22.97;23.6;74;0;3.1;211
21/03/2018 16:00;21.98;21.6;80;0;2.1;226
21/03/2018 17:00;21.2;21.9;77;0;1.8;222
21/03/2018 18:00;24.67;21;81;0;2;211
21/03/2018 19:00;23.38;21.2;79;0;2.9;210
21/03/2018 20:00;23.78;20.3;85;0;2.2;209
21/03/2018 21:00;22.78;20.2;87;0;2.1;218
21/03/2018 22:00;25.79;19.7;89;0;1.9;218
21/03/2018 23:00;29.91;19.9;89;0;1.1;220
22/03/2018 00:00;24.96;20.5;85;0;1.5;199
22/03/2018 01:00;17.45;20;87;0;1.8;188
22/03/2018 02:00;15.73;19.5;89;0;1.8;206
22/03/2018 03:00;16.96;19.6;90;0;0.8;265
22/03/2018 04:00;21.91;19.5;90;0;1.1;282
22/03/2018 05:00;31.85;19.5;90;0;2;281
22/03/2018 06:00;35.7;19.4;90;0;1;308
22/03/2018 07:00;53.03;19.7;88;0;1.2;294
22/03/2018 08:00;56.88;20.9;84;0;2.1;274
22/03/2018 09:00;55.12;22.5;77;0;2.6;264
22/03/2018 10:00;60.19;24.3;69;0;3;282
22/03/2018 11:00;57.42;25.2;63;0;3.4;284
22/03/2018 12:00;45.14;24.4;67;0;3.9;267
22/03/2018 13:00;47.68;25;64;0;1.8;301
22/03/2018 14:00;43.03;25.1;66;0;3.5;274
22/03/2018 15:00;39.33;24.2;67;0;2.9;298
22/03/2018 16:00;25.5;22.7;76;0;3.1;213
22/03/2018 17:00;25.58;20.5;86;0;3;201
22/03/2018 18:00;29.78;21;84;0;1.9;195
22/03/2018 19:00;33.01;20;89;0;3.1;204
22/03/2018 20:00;43.73;20.1;88;0;0.6;188
22/03/2018 21:00;48.56;20.7;86;0;1.1;270
22/03/2018 22:00;51.18;20.9;84;0;1.1;267
22/03/2018 23:00;53.48;21;84;0;0.9;359
23/03/2018 00:00;36.63;20.4;86;0;2;280
23/03/2018 01:00;26.27;19.7;87;0;1.7;271
23/03/2018 02:00;22.19;19.7;89;0;1.5;277
23/03/2018 03:00;33.55;19.8;88;0;0.9;332
23/03/2018 04:00;37.68;19.9;88;0;1.6;292
23/03/2018 05:00;38.13;19.7;89;0;0.8;243
23/03/2018 06:00;47.53;19.7;91;0;0.7;315
23/03/2018 07:00;59.18;20.1;90;0;0.6;282
23/03/2018 08:00;59.11;20.6;87;0;1.8;276
23/03/2018 09:00;45.98;22.9;80;0;2.2;255
23/03/2018 10:00;35.69;22.9;77;0;4.1;202
23/03/2018 11:00;35.41;23.4;75;0;4.5;191
23/03/2018 12:00;31.33;23.5;74;0;4.6;201
23/03/2018 13:00;23.63;25.6;67;0;3.2;256
23/03/2018 14:00;25.09;25;67;0;4;199
23/03/2018 15:00;24;25;66;0;3.5;209
23/03/2018 16:00;27.28;25;66;0;3.7;205
23/03/2018 17:00;28.66;23.2;76;0;3.7;208
23/03/2018 18:00;32.53;21.9;81;0;1.8;220
23/03/2018 19:00;32.81;21.5;82;0;1.8;216
23/03/2018 20:00;27.02;22;80;0;1.7;213
23/03/2018 21:00;26.91;19.9;91;0;2.8;210
23/03/2018 22:00;33.6;19.9;92;0;1.6;220
23/03/2018 23:00;38.34;20.3;90;0;0;318
24/03/2018 00:00;37.87;21.2;85;0;1;220
24/03/2018 01:00;37.39;21.2;85;0;0.8;217
24/03/2018 02:00;33.45;19.5;96;0;2.2;200
24/03/2018 03:00;42.22;19.4;95;0;0.9;191
24/03/2018 04:00;39.15;19.7;92;0;0;208
24/03/2018 05:00;26.46;20.2;88;0;2;192
24/03/2018 06:00;26.31;18.5;97;0;2.3;194
24/03/2018 07:00;36.98;19.2;94;0;0.8;220
24/03/2018 08:00;46.92;21.9;80;0;0.4;273
24/03/2018 09:00;22.75;22.1;78;0;2.7;206
24/03/2018 10:00;42.37;22.3;79;0;2.3;209
24/03/2018 11:00;43.57;25.6;63;0;3.3;209
24/03/2018 12:00;25.89;25.3;64;0;3.8;211
24/03/2018 13:00;16.37;24.4;68;0;3.1;213
24/03/2018 14:00;24.2;25.2;66;0;3.5;212
24/03/2018 15:00;25.61;24;72;0;3.3;217
24/03/2018 16:00;22.5;22.9;76;0;3.8;224
24/03/2018 17:00;23.84;21.5;82;0;3.1;214
24/03/2018 18:00;26.76;21.1;83;0;3.4;213
24/03/2018 19:00;26.63;21.6;80;0;2.5;218
24/03/2018 20:00;30.55;21.8;79;0;2.2;216
24/03/2018 21:00;26.76;21.7;81;0;1.8;210
24/03/2018 22:00;26.42;20.4;88;0;2.2;207
24/03/2018 23:00;28.69;20.3;88;0;1.6;211
25/03/2018 00:00;23.89;20.4;86;0;2.2;222
25/03/2018 01:00;25.57;20.7;85;0;0.9;215
25/03/2018 02:00;23.97;20.3;87;0;1.2;224
25/03/2018 03:00;20.56;20;90;0;1.7;204
25/03/2018 04:00;24.98;19.5;93;0;1.7;203
25/03/2018 05:00;25.31;19.2;94;0;1.9;198
25/03/2018 06:00;28.24;19.4;93;0;0.2;310
25/03/2018 07:00;26.01;20.4;86;0;1.2;253
25/03/2018 08:00;39.94;21.6;82;0;1;223
25/03/2018 09:00;49.89;23.1;75;0;1.3;197
25/03/2018 10:00;30.78;24.6;67;0;2.6;182
25/03/2018 11:00;26.77;24.6;67;0;3.9;194
25/03/2018 12:00;19.63;25.6;65;0;3.7;208
25/03/2018 13:00;13.98;24;70;0;4.2;202
25/03/2018 14:00;15.21;24.9;65;0;2.7;219
25/03/2018 15:00;16.64;25.3;63;0;3.8;217
25/03/2018 16:00;17.02;23.6;72;0;2.6;210
25/03/2018 17:00;18.78;22.7;76;0;1.9;214
25/03/2018 18:00;19.66;21.1;83;0;3.2;207
25/03/2018 19:00;21.1;20.3;89;0;2.4;217
25/03/2018 20:00;19.88;20.7;86;0;3;212
25/03/2018 21:00;20.8;21;85;0;2;216
25/03/2018 22:00;24.49;20.5;89;0;2.7;215
25/03/2018 23:00;25.44;20.6;87;0;0.8;40
26/03/2018 00:00;21.38;20;92;0;2.6;212
26/03/2018 01:00;19.14;19.3;95;0;1.9;222
26/03/2018 02:00;19.53;18.9;96;0;2.1;206
26/03/2018 03:00;22.74;19;96;0;1.5;221
26/03/2018 04:00;19.67;19.5;93;0;1.2;193
26/03/2018 05:00;20;19.4;93;0;1.6;198
26/03/2018 06:00;17.85;18.9;96;0;1.6;194
26/03/2018 07:00;33.09;19.2;95;0;0.7;183
26/03/2018 08:00;61.34;21.1;87;0;0.7;274
26/03/2018 09:00;84;23;77;0;1.8;229
26/03/2018 10:00;68.47;25;70;0;2.3;245
26/03/2018 11:00;55.18;25.3;66;0;3.1;190
26/03/2018 12:00;28.8;24.6;69;0;3.6;199
26/03/2018 13:00;22.21;23.6;74;0;3.9;203
26/03/2018 14:00;28.6;25.9;64;0;3.1;207
26/03/2018 15:00;23.46;25.6;67;0;3.7;212
26/03/2018 16:00;18.32;22.2;80;0;3.9;200
26/03/2018 17:00;17.9;21.3;83;0;3.4;202
26/03/2018 18:00;19.33;20.7;87;0;1.7;209
26/03/2018 19:00;19.06;20.3;88;0;3.1;203
26/03/2018 20:00;20.39;20.6;88;0;1.8;204
26/03/2018 21:00;22.76;20.1;90;0;1.9;215
26/03/2018 22:00;26.23;19.9;91;0;2.5;215
26/03/2018 23:00;19.15;20.1;90;0;2.3;220
27/03/2018 00:00;21.37;19.9;90;0;1.8;208
27/03/2018 01:00;25.75;20;90;0;1.8;209
27/03/2018 02:00;;19.7;93;0;2.8;208
27/03/2018 03:00;;19.4;95;0;2.9;209
27/03/2018 04:00;;19.1;96;0;1.7;207
27/03/2018 05:00;;19.4;95;0;1.5;189
27/03/2018 06:00;;19.5;95;0;1.1;264
27/03/2018 07:00;;19.9;92;0;0.9;287
27/03/2018 08:00;;21.2;87;0;1.9;276
27/03/2018 09:00;;23.1;78;0;2.5;273
27/03/2018 10:00;;25.2;69;0;2.3;219
27/03/2018 11:00;61.12;25.4;70;0;4.4;200
27/03/2018 12:00;49.96;25.9;68;0;3.4;189
27/03/2018 13:00;27.73;26.4;62;0;3.9;204
27/03/2018 14:00;28.56;26.9;62;0;3.9;205
27/03/2018 15:00;28.23;24.7;69;0;3.8;202
27/03/2018 16:00;32.23;24.2;72;0;2.9;195
27/03/2018 17:00;21.94;23.5;74;0;2.7;192
27/03/2018 18:00;21.84;21.2;86;0;2.3;235
27/03/2018 19:00;22.68;20.8;88;0;2.7;206
27/03/2018 20:00;25.38;21;86;0;2.4;219
27/03/2018 21:00;22.72;21.4;84;0;1.9;209
27/03/2018 22:00;19.41;20.4;89;0;2.8;211
27/03/2018 23:00;21.85;20;91;0;2.8;213
28/03/2018 00:00;26.68;20.1;91;0;2;209
28/03/2018 01:00;25.7;19.8;91;0;2.4;214
28/03/2018 02:00;21.83;20.2;88;0;1.2;189
28/03/2018 03:00;15.63;19.4;93;0;2.2;195
28/03/2018 04:00;16.86;19.4;93;0;0.9;198
28/03/2018 05:00;19.74;18.9;94;0;0;16
28/03/2018 06:00;21.33;19.6;91;0;0.4;181
28/03/2018 07:00;35.85;19.6;91;0;0.7;220
28/03/2018 08:00;48.16;22;81;0;0.8;318
28/03/2018 09:00;45.98;22.7;78;0;2.1;200
28/03/2018 10:00;58.41;24.4;71;0;1.9;203
28/03/2018 11:00;70.84;26.5;64;0;2.5;242
28/03/2018 12:00;72.89;26.2;65;0;2;221
28/03/2018 13:00;128.8;27.3;60;0;2.6;235
28/03/2018 14:00;60.09;28.2;55;0;2.8;214
28/03/2018 15:00;54.8;26.7;63;0;3.7;194
28/03/2018 16:00;47.29;23.9;71;0;4;183
28/03/2018 17:00;35.32;21.8;79;0;4.6;204
28/03/2018 18:00;33.22;20.4;86;0;1.9;225
28/03/2018 19:00;27.1;20.7;86;0;2.5;213
28/03/2018 20:00;28.2;19.4;92;0;1.8;227
28/03/2018 21:00;34.36;19.7;92;0;3.1;215
28/03/2018 22:00;27.12;20.1;88;0;1.2;242
28/03/2018 23:00;27.2;20.2;85;0;1.9;224
29/03/2018 00:00;31.13;20.1;87;0;1;241
29/03/2018 01:00;30.93;20;87;0;2.1;213
29/03/2018 02:00;34.37;20;89;0;2.1;215
29/03/2018 03:00;37.15;20;89;0;1.8;212
29/03/2018 04:00;42.2;19.5;92;0;1.3;212
29/03/2018 05:00;47.04;19.2;95;0;1.9;199
29/03/2018 06:00;44.91;19.1;95;0;0.6;222
29/03/2018 07:00;47.02;19.4;93;0;0.2;221
29/03/2018 08:00;48.7;21;86;0;1.4;232
29/03/2018 09:00;54.96;21.4;83;0;3.4;181
29/03/2018 10:00;48.54;22.7;76;0;2.7;221
29/03/2018 11:00;21.64;23.1;74;0;3.4;187
29/03/2018 12:00;20.18;23.7;72;0;4.1;195
29/03/2018 13:00;34.07;24.8;68;0;4.1;211
29/03/2018 14:00;23.29;24.5;68;0;2.3;228
29/03/2018 15:00;25.04;23.7;71;0;3.8;217
29/03/2018 16:00;19.37;23.4;72;0;3.1;213
29/03/2018 17:00;21.63;22;77;0;3.5;214
29/03/2018 18:00;20.46;21.3;80;0;3.1;217
29/03/2018 19:00;19.89;20.5;83;0;3.5;214
29/03/2018 20:00;18.76;20.1;84;0;3.4;214
29/03/2018 21:00;20.41;19.8;86;0;2.7;211
29/03/2018 22:00;20.08;19.6;88;0;2.3;212
29/03/2018 23:00;21.55;19.5;89;0;1.5;207
30/03/2018 00:00;19.31;19.3;90;0;2.3;193
30/03/2018 01:00;16.61;18.9;91;0;1.4;193
30/03/2018 02:00;14.94;18.7;92;0;2.3;196
30/03/2018 03:00;16.08;18.4;93;0;1.9;229
30/03/2018 04:00;16.62;18.6;94;0;1;220
30/03/2018 05:00;19.87;18.6;92;0;1.5;212
30/03/2018 06:00;22.79;18.4;93;0;;
30/03/2018 07:00;28.36;19.5;89;0;1.2;290
30/03/2018 08:00;37.32;20.9;83;0;1.9;267
30/03/2018 09:00;46.27;22.6;75;0;1.7;220
30/03/2018 10:00;37.14;22.8;73;0;3.8;199
30/03/2018 11:00;31.24;23.4;71;0;3;191
30/03/2018 12:00;30.11;23.1;72;0;4.1;198
30/03/2018 13:00;24.45;23.9;70;0;3.9;196
30/03/2018 14:00;18.16;23.1;71;0;4.5;203
30/03/2018 15:00;16.29;22.4;73;0;2.1;225
30/03/2018 16:00;15.1;21.2;79;0;2.8;208
30/03/2018 17:00;21.54;21.1;79;0;2.9;207
30/03/2018 18:00;20.98;20.7;82;0;1.6;214
30/03/2018 19:00;21.5;19.7;87;0;2.5;222
30/03/2018 20:00;28.03;20.4;83;0;1.8;227
30/03/2018 21:00;24.85;19.7;87;0;2;210
30/03/2018 22:00;18.78;19.9;84;0;2.5;214
30/03/2018 23:00;16.11;19.7;83;0;1.5;229
31/03/2018 00:00;15.95;19.4;83;0;1.3;240
31/03/2018 01:00;16.77;19.1;84;0;1.6;233
31/03/2018 02:00;18.81;19.4;83;0;1.3;212
31/03/2018 03:00;15;18.9;86;0;2.5;201
31/03/2018 04:00;13.41;18.5;88;0;2;217
31/03/2018 05:00;16.64;18.3;89;0;1.9;207
31/03/2018 06:00;18.65;18.5;89;0;1.5;201
31/03/2018 07:00;23.01;18.9;88;0;0.7;194
31/03/2018 08:00;35.68;20.8;80;0;1.7;275
31/03/2018 09:00;43.75;22.5;74;0;1.8;239
31/03/2018 10:00;41.28;23.7;70;0;2.4;202
31/03/2018 11:00;28.98;23.1;70;0;4.5;199
31/03/2018 12:00;22.08;22.6;71;0;3.8;203
31/03/2018 13:00;20.42;23.6;68;0;3.4;218
31/03/2018 14:00;22.31;23.9;67;0;4.4;210
31/03/2018 15:00;20.88;23.4;69;0;4.1;212
31/03/2018 16:00;19.96;23.7;69;0;2.5;219
31/03/2018 17:00;16.95;22.3;73;0;3.7;219
31/03/2018 18:00;18.25;20.7;80;0;3.1;218
31/03/2018 19:00;19.22;20.6;78;0;2.2;222
31/03/2018 20:00;22.57;20.2;80;0;1;236
31/03/2018 21:00;26;20.1;82;0;2.3;212
31/03/2018 22:00;20.14;20.1;81;0;2.5;216
31/03/2018 23:00;23.38;19.7;82;0;0.8;238
1/04/2018 00:00;22.94;19.5;84;0;1.4;236
1/04/2018 01:00;22.45;19.8;83;0;1.2;218
1/04/2018 02:00;22.46;20;82;0;2;222
1/04/2018 03:00;22.77;19.7;83;0;1.3;239
1/04/2018 04:00;22.27;19.6;84;0;1.5;216
1/04/2018 05:00;23.33;19.6;84;0;1.2;214
1/04/2018 06:00;22.46;19.8;83;0;1.1;209
1/04/2018 07:00;18.67;19.6;86;0;1.9;202
1/04/2018 08:00;22.58;19.8;84;0;2.2;205
1/04/2018 09:00;28.65;21.1;78;0;1.7;199
1/04/2018 10:00;31.72;22.4;74;0;0.4;213
1/04/2018 11:00;34.19;23.8;69;0;3.7;196
1/04/2018 12:00;27.95;23.5;69;0;4.7;196
1/04/2018 13:00;27.07;24;69;0;3.9;198
1/04/2018 14:00;27.44;24.6;68;0;3.5;197
1/04/2018 15:00;24.64;24.3;66;0;3.4;204
1/04/2018 16:00;20.27;24.2;65;0;3.4;216
1/04/2018 17:00;22.52;22.2;71;0;2.1;226
1/04/2018 18:00;25.36;21.2;80;0;2.2;211
1/04/2018 19:00;28.42;20.4;85;0;2.4;216
1/04/2018 20:00;29.78;21;80;0;2.2;217
1/04/2018 21:00;41.73;21;81;0;1.6;226
1/04/2018 22:00;52.5;21.3;80;0;0.8;245
1/04/2018 23:00;52.73;21.3;81;0;0.8;232
2/04/2018 00:00;53.04;21.4;80;0;1.3;218
2/04/2018 01:00;37.02;21.1;81;0;1.1;204
2/04/2018 02:00;22.1;19.8;89;0;0.5;278
2/04/2018 03:00;20.8;19.8;89;0;0.4;190
2/04/2018 04:00;20.13;19.6;90;0;0;217
2/04/2018 05:00;20.89;20;89;0;1.7;188
2/04/2018 06:00;20.7;18.9;94;0;1.9;195
2/04/2018 07:00;26.22;19.8;90;0;0.9;206
2/04/2018 08:00;25.8;20.4;84;0;1.3;204
2/04/2018 09:00;46.22;21.3;77;0;1.1;222
2/04/2018 10:00;49.17;23.2;73;0;2.1;198
2/04/2018 11:00;43.69;23.1;71;0;2.3;192
2/04/2018 12:00;27.95;24.5;68;0;2.7;196
2/04/2018 13:00;30.44;24.9;60;0;4.3;211
2/04/2018 14:00;29.76;24.5;60;0;4.9;210
2/04/2018 15:00;42.49;24.4;64;0;3.6;208
2/04/2018 16:00;67.71;23.5;64;0;2.2;221
2/04/2018 17:00;57.28;22.5;76;0;2.2;213
2/04/2018 18:00;56.18;22.9;70;0;2.6;213
2/04/2018 19:00;53.85;22.5;67;0;1.8;218
2/04/2018 20:00;47.21;23;64;0;1.9;220
2/04/2018 21:00;34.03;22.1;69;0;2.8;210
2/04/2018 22:00;25.77;21;77;0;2.7;209
2/04/2018 23:00;24.32;20.5;81;0;1.6;227
3/04/2018 00:00;21.81;20.3;84;0;1.4;231
3/04/2018 01:00;30.16;19.6;86;0;1;247
3/04/2018 02:00;35.26;19.8;85;0;0.1;37
3/04/2018 03:00;33.58;20.1;84;0;0.5;39
3/04/2018 04:00;35.82;19.7;85;0;0;57
3/04/2018 05:00;43.64;19.7;86;0;0;218
3/04/2018 06:00;50.43;20.4;82;0;2;196
3/04/2018 07:00;48.15;19.8;87;0;0.2;239
3/04/2018 08:00;45.63;21.1;80;0;2.5;190
3/04/2018 09:00;70.69;21.7;78;0;1.9;193
3/04/2018 10:00;61.28;25.1;64;0;2.2;202
3/04/2018 11:00;46.34;25;61;0;1.7;229
3/04/2018 12:00;26.82;23.8;64;0;3.2;218
3/04/2018 13:00;27.34;23.1;70;0;2.8;203
3/04/2018 14:00;33.35;25.3;60;0;2.4;216
3/04/2018 15:00;41.67;24.3;60;0;2.7;218
3/04/2018 16:00;49.3;25.3;62;0;2.5;222
3/04/2018 17:00;40.35;22.5;73;0;3.9;214
3/04/2018 18:00;35.8;23.3;67;0;2.7;221
3/04/2018 19:00;27.48;22.4;71;0;3.1;214
3/04/2018 20:00;20.59;21.3;76;0;4;216
3/04/2018 21:00;27.37;20.7;80;0;2.3;222
3/04/2018 22:00;29.75;20.4;82;0;1.7;223
3/04/2018 23:00;31.98;20.6;83;0;0.2;13
4/04/2018 00:00;35.44;20.5;83;0;0.1;322
4/04/2018 01:00;29.54;20.5;83;0;2;211
4/04/2018 02:00;27.24;19.5;89;0;1.5;221
4/04/2018 03:00;25.67;19.7;88;0;1.3;215
4/04/2018 04:00;20.79;19.2;90;0;2;211
4/04/2018 05:00;24.2;19.5;89;0;1.9;212
4/04/2018 06:00;28.55;19.1;91;0;1.5;214
4/04/2018 07:00;34.42;19.2;91;0;2.4;211
4/04/2018 08:00;53.92;20.7;86;0;1.2;209
4/04/2018 09:00;74.32;23.9;72;0;1.5;224
4/04/2018 10:00;46.5;22.2;79;0;2.3;210
4/04/2018 11:00;52.72;23.2;72;0;2.5;204
4/04/2018 12:00;27.75;23.4;68;0;2.4;225
4/04/2018 13:00;25.32;24.5;65;0;2.4;216
4/04/2018 14:00;33.37;23.3;70;0;2.9;212
4/04/2018 15:00;32.87;23.4;69;0;4.8;206
4/04/2018 16:00;39.5;24.1;67;0;3.9;214
4/04/2018 17:00;27.53;22.6;74;0;3;214
4/04/2018 18:00;21.54;21.8;76;0;3.9;218
4/04/2018 19:00;24.99;21.6;77;0;2.8;224
4/04/2018 20:00;26.69;21.4;77;0;3;215
4/04/2018 21:00;31.66;21.2;80;0;0.5;284
4/04/2018 22:00;31.73;21;80;0;1.4;216
4/04/2018 23:00;19.13;20.3;84;0;2.5;203
5/04/2018 00:00;17.94;19.8;86;0;2.1;214
5/04/2018 01:00;16.31;19.7;86;0;1;223
5/04/2018 02:00;12.28;19.2;88;0;2.3;202
5/04/2018 03:00;14.79;19;90;0;2.4;216
5/04/2018 04:00;15.58;19.2;89;0;1.3;206
